path,class,height,width,mean,std,split
processed_dataset/train/Lithiasis/83_83_image775_seg0.png,Lithiasis,224,224,108.50992506377551,70.03782816727342,train
processed_dataset/train/Lithiasis/1216_1216_image15028_seg0.png,Lithiasis,224,224,91.10074537627551,59.361686835209255,train
processed_dataset/train/Lithiasis/1049_1049_image12542_seg0.png,Lithiasis,224,224,99.47435028698979,68.73955958944897,train
processed_dataset/train/Lithiasis/688_688_image7999_seg0.png,Lithiasis,224,224,90.3423150510204,59.51853629116378,train
processed_dataset/train/Lithiasis/943_943_image11213_seg0.png,Lithiasis,224,224,99.4447943239796,69.25788847199026,train
processed_dataset/train/Lithiasis/68_68_image582_seg0.png,Lithiasis,224,224,77.52517139668367,56.89398655118574,train
processed_dataset/train/Lithiasis/1389_1389_image17575_seg0.png,Lithiasis,224,224,86.89413265306122,62.900900396894606,train
processed_dataset/train/Lithiasis/1590_1590_image18992_section_2_seg0.png,Lithiasis,224,224,126.82527503188776,44.72450640241147,train
processed_dataset/train/Lithiasis/219_219_image2181_seg0.png,Lithiasis,224,224,82.43417171556122,57.547944146613645,train
processed_dataset/train/Lithiasis/959_959_image11483_seg0.png,Lithiasis,224,224,115.62458147321429,68.58341413708476,train
processed_dataset/train/Lithiasis/1367_1367_image17276_seg0.png,Lithiasis,224,224,88.15118781887755,61.58249783473265,train
processed_dataset/train/Lithiasis/612_612_image6969_seg0.png,Lithiasis,224,224,109.10148278061224,69.64243006532298,train
processed_dataset/train/Lithiasis/581_581_image6506_seg0.png,Lithiasis,224,224,87.80243542729592,59.94648551238684,train
processed_dataset/train/Lithiasis/919_919_image10910_seg0.png,Lithiasis,224,224,79.30171795280613,57.286062064050896,train
processed_dataset/train/Lithiasis/919_919_image10915_seg0.png,Lithiasis,224,224,79.63329081632654,58.23251702753243,train
processed_dataset/train/Lithiasis/802_802_image9670_seg0.png,Lithiasis,224,224,95.43108258928571,68.85586840575688,train
processed_dataset/train/Lithiasis/1217_1217_image15039_seg0.png,Lithiasis,224,224,80.3944316007653,58.00171614132285,train
processed_dataset/train/Lithiasis/1214_1214_image14973_seg0.png,Lithiasis,224,224,101.56509088010205,65.4672303920472,train
processed_dataset/train/Lithiasis/992_992_image11886_seg0.png,Lithiasis,224,224,121.71631855867346,70.9926550614321,train
processed_dataset/train/Lithiasis/152_152_image1413_seg0.png,Lithiasis,224,224,91.76245615433673,59.696842500438436,train
processed_dataset/train/Lithiasis/483_483_image5229_seg0.png,Lithiasis,224,224,119.20729033801021,68.0143803513212,train
processed_dataset/train/Lithiasis/1367_1367_image17274_seg0.png,Lithiasis,224,224,90.20806760204081,62.942521372884656,train
processed_dataset/train/Lithiasis/1474_1474_image18669_seg0.png,Lithiasis,224,224,85.76799665178571,62.92372219783932,train
processed_dataset/train/Lithiasis/877_877_image10425_seg0.png,Lithiasis,224,224,99.18566645408163,66.183746884175,train
processed_dataset/train/Lithiasis/1078_1078_image12899_seg0.png,Lithiasis,224,224,89.71801259566327,61.5390243816671,train
processed_dataset/train/Lithiasis/1590_1590_image18992_section_3_seg0.png,Lithiasis,224,224,130.37430245535714,44.4947546087294,train
processed_dataset/train/Lithiasis/1473_1473_image18657_seg0.png,Lithiasis,224,224,79.3647161989796,58.40856257459539,train
processed_dataset/train/Lithiasis/712_712_image8289_seg0.png,Lithiasis,224,224,86.58661511479592,66.60947154146791,train
processed_dataset/train/Lithiasis/1238_1238_image15415_seg0.png,Lithiasis,224,224,98.27062739158163,62.22874781786523,train
processed_dataset/train/Lithiasis/877_877_image10427_seg0.png,Lithiasis,224,224,99.44672751913265,65.2757939896874,train
processed_dataset/train/Lithiasis/1225_1225_image15239_seg0.png,Lithiasis,224,224,79.91115274234694,60.38382261120812,train
processed_dataset/train/Lithiasis/919_919_image10917_seg0.png,Lithiasis,224,224,77.28493702168367,55.31543706448269,train
processed_dataset/train/Lithiasis/1238_1238_image15429_seg0.png,Lithiasis,224,224,106.38653938137755,69.01347271532448,train
processed_dataset/train/Lithiasis/1418_1418_image18007_seg0.png,Lithiasis,224,224,83.90515385841837,62.86867088560436,train
processed_dataset/train/Lithiasis/591_591_image6722_seg0.png,Lithiasis,224,224,77.48319913903062,58.105304403386036,train
processed_dataset/train/Lithiasis/1225_1225_image15188_seg0.png,Lithiasis,224,224,95.94353874362245,73.3098813847817,train
processed_dataset/train/Lithiasis/612_612_image6968_seg0.png,Lithiasis,224,224,101.4672552614796,65.80418537105695,train
processed_dataset/train/Lithiasis/1078_1078_image12901_seg0.png,Lithiasis,224,224,90.9897759885204,62.09853743289812,train
processed_dataset/train/Lithiasis/140_140_image1275_seg0.png,Lithiasis,224,224,86.33001833545919,62.23135058972258,train
processed_dataset/train/Lithiasis/591_591_image6724_seg0.png,Lithiasis,224,224,88.12105389030613,62.033101826614725,train
processed_dataset/train/Lithiasis/887_887_image10518_seg0.png,Lithiasis,224,224,109.88777503188776,76.31776914050435,train
processed_dataset/train/Lithiasis/591_591_image6718_seg0.png,Lithiasis,224,224,83.15967793367346,62.06221751501446,train
processed_dataset/train/Lithiasis/712_712_image8298_seg0.png,Lithiasis,224,224,93.85760124362245,67.04066054739594,train
processed_dataset/train/Lithiasis/219_219_image2182_seg0.png,Lithiasis,224,224,83.39859693877551,58.14479242190586,train
processed_dataset/train/Lithiasis/943_943_image11217_seg0.png,Lithiasis,224,224,97.93807796556122,66.22210506788582,train
processed_dataset/train/Lithiasis/688_688_image7998_seg0.png,Lithiasis,224,224,98.42990672831633,64.5840376946461,train
processed_dataset/train/Lithiasis/712_712_image8288_seg0.png,Lithiasis,224,224,92.25874920280613,67.140619272389,train
processed_dataset/train/Lithiasis/1366_1366_image17270_seg0.png,Lithiasis,224,224,80.82557397959184,56.5913025351929,train
processed_dataset/train/Lithiasis/1225_1225_image15203_seg0.png,Lithiasis,224,224,98.46025988520408,65.87132263384386,train
processed_dataset/train/Lithiasis/1473_1473_image18655_seg0.png,Lithiasis,224,224,79.40513392857143,58.33934147299291,train
processed_dataset/train/Lithiasis/219_219_image2185_seg0.png,Lithiasis,224,224,83.17183514030613,57.959368127535946,train
processed_dataset/train/Lithiasis/1225_1225_image15217_seg0.png,Lithiasis,224,224,81.5318678252551,61.751803994886146,train
processed_dataset/train/Lithiasis/1570_1570_image18951_section_2_seg0.png,Lithiasis,224,224,125.07300302933673,54.24609243183106,train
processed_dataset/train/Lithiasis/591_591_image6720_seg0.png,Lithiasis,224,224,87.2919921875,62.92141616504054,train
processed_dataset/train/Lithiasis/1518_1518_image18873_section_2_seg0.png,Lithiasis,224,224,137.86172672193877,42.48205199972945,train
processed_dataset/train/Lithiasis/483_483_image5228_seg0.png,Lithiasis,224,224,114.65965800382654,67.11527931751259,train
processed_dataset/train/Lithiasis/1217_1217_image15038_seg0.png,Lithiasis,224,224,86.40505420918367,58.5626456009853,train
processed_dataset/train/Lithiasis/943_943_image11212_seg0.png,Lithiasis,224,224,97.43425143494898,69.02644719567876,train
processed_dataset/train/Lithiasis/919_919_image10914_seg0.png,Lithiasis,224,224,78.59829400510205,58.121351517248996,train
processed_dataset/train/Lithiasis/591_591_image6723_seg0.png,Lithiasis,224,224,86.56503109056122,62.78808125902084,train
processed_dataset/train/Lithiasis/678_678_image7799_seg0.png,Lithiasis,224,224,97.75348772321429,70.04583017773403,train
processed_dataset/train/Lithiasis/992_992_image11884_seg0.png,Lithiasis,224,224,122.56704400510205,70.22940845217697,train
processed_dataset/train/Lithiasis/1225_1225_image15200_seg0.png,Lithiasis,224,224,96.48718510841837,65.85481016602388,train
processed_dataset/train/Lithiasis/959_959_image11482_seg0.png,Lithiasis,224,224,111.14343510841837,65.71173336365936,train
processed_dataset/train/Lithiasis/919_919_image10911_seg0.png,Lithiasis,224,224,85.87814891581633,58.9436014724705,train
processed_dataset/train/Lithiasis/88_88_image811_seg0.png,Lithiasis,224,224,85.47835618622449,60.30997643532543,train
processed_dataset/train/Lithiasis/617_617_image7039_seg0.png,Lithiasis,224,224,70.48080755739795,56.68142052445894,train
processed_dataset/train/Lithiasis/688_688_image8003_seg0.png,Lithiasis,224,224,86.96898915816327,57.77356102938838,train
processed_dataset/train/Lithiasis/1217_1217_image15071_seg0.png,Lithiasis,224,224,94.74649234693878,67.38206276500281,train
processed_dataset/train/Lithiasis/1247_1247_image15534_seg0.png,Lithiasis,224,224,84.11601163903062,58.18146939039856,train
processed_dataset/train/Lithiasis/1247_1247_image15530_seg0.png,Lithiasis,224,224,77.05739795918367,55.5592793319671,train
processed_dataset/train/Lithiasis/641_641_image7290_seg0.png,Lithiasis,224,224,80.27489237882654,61.0532109500511,train
processed_dataset/train/Lithiasis/666_666_image7675_seg0.png,Lithiasis,224,224,97.31072624362245,65.35232504246005,train
processed_dataset/train/Lithiasis/1430_1430_image18158_seg0.png,Lithiasis,224,224,104.17869100765306,73.66444577350848,train
processed_dataset/train/Lithiasis/1217_1217_image15061_seg0.png,Lithiasis,224,224,92.58904655612245,65.78431435552208,train
processed_dataset/train/Lithiasis/710_710_image8245_seg0.png,Lithiasis,224,224,109.92087850765306,68.58159974551661,train
processed_dataset/train/Lithiasis/932_932_image11042_seg0.png,Lithiasis,224,224,95.93445073341837,64.04285932876599,train
processed_dataset/train/Lithiasis/318_318_image3442_seg0.png,Lithiasis,224,224,91.20938297193878,66.85703497946608,train
processed_dataset/train/Lithiasis/53_53_image480_seg0.png,Lithiasis,224,224,82.52325813137755,59.23080383518686,train
processed_dataset/train/Lithiasis/1013_1013_image12103_seg0.png,Lithiasis,224,224,85.00199298469387,61.75297049252337,train
processed_dataset/train/Lithiasis/1247_1247_image15522_seg0.png,Lithiasis,224,224,83.6375956632653,58.608762199246605,train
processed_dataset/train/Lithiasis/579_579_image6493_seg0.png,Lithiasis,224,224,80.25789221938776,64.01573561853172,train
processed_dataset/train/Lithiasis/203_203_image1991_seg0.png,Lithiasis,224,224,96.08803013392857,65.58939999086043,train
processed_dataset/train/Lithiasis/675_675_image7779_seg0.png,Lithiasis,224,224,109.67137675382654,66.69268198194216,train
processed_dataset/train/Lithiasis/1160_1160_image14201_seg0.png,Lithiasis,224,224,98.58191167091837,66.40336823624591,train
processed_dataset/train/Lithiasis/203_203_image1985_seg0.png,Lithiasis,224,224,96.08448262117346,65.4185709320766,train
processed_dataset/train/Lithiasis/717_717_image8379_seg0.png,Lithiasis,224,224,110.76568478954081,72.21371389874113,train
